userId,movieId,rating,timestamp
276,682,3,877933862
138,150,3,879023131
80,423,3,887401643
308,433,5,887738301
382,546,2,875946234
269,70,1,891447280
326,452,3,879877470
233,58,3,880612403
379,732,5,880525995
345,903,3,884900609
276,577,2,877935336
109,866,4,880571872
200,473,4,876042493
151,322,2,881771160
301,772,3,882078250
144,480,4,888106322
152,191,5,880149963
186,44,5,879023529
109,423,4,880577514
270,551,4,876956264
344,5,3,884901533
246,161,3,884921679
133,322,2,890588852
270,288,5,876953827
243,1368,2,879987909
8,685,4,879362423
244,258,5,880601905
354,900,4,891180527
267,771,3,878973900
43,531,4,883955160
141,471,4,884585039
176,13,4,886047994
269,856,5,891448220
99,322,3,885678499
135,603,4,879857765
85,655,3,879454350
56,761,3,892679333
374,427,3,880396048
214,39,4,891544845
21,565,3,874951898
340,526,5,884991396
303,376,2,879543617
277,405,3,879544027
279,209,5,875308987
128,65,4,879968512
193,362,3,889122992
325,95,2,891478895
389,1119,3,880088659
280,568,2,891701047
346,134,5,874947644
59,611,3,888204309
9,340,4,886958715
224,893,3,888082350
239,124,5,889178652
229,349,4,891633028
96,483,5,884403057
276,669,1,874792767
318,575,2,884497924
210,238,3,891036021
222,1438,4,881059993
13,301,1,882140718
232,204,4,888549515
41,100,4,890687242
201,578,2,884310148
321,205,5,879440109
336,1047,4,877757063
385,435,3,879443102
145,5,3,875272196
167,136,4,892738418
13,597,3,882397650
42,939,4,881108484
347,1283,1,881652730
303,391,1,879485747
65,328,4,879216131
271,402,4,885849791
190,291,3,891042883
15,274,4,879456168
286,229,1,889652291
322,216,3,887313850
275,300,4,875153898
6,488,5,883601426
11,350,4,891901991
179,750,1,892151270
382,531,4,875946830
26,597,2,891379753
234,136,4,892317967
280,95,5,891700570
378,141,3,880055565
291,496,5,875088191
181,266,1,878961709
210,50,5,887731014
249,161,3,879572760
293,479,4,888905923
189,618,2,893265160
95,712,2,888956400
303,125,2,879467638
378,386,3,880332643
314,274,3,877886788
151,83,5,879524611
88,301,4,891037618
325,185,5,891478140
293,464,3,888906927
268,244,4,875742316
108,21,3,879880141
174,248,5,886433981
181,682,4,878961586
262,949,4,879792773
8,144,5,879362286
327,583,2,887820341
5,100,5,875635349
70,298,5,884064134
7,385,5,891351585
279,820,4,884984955
350,340,4,882346257
374,735,5,880396359
23,427,5,874789279
387,447,4,886481687
286,1182,2,877535288
181,929,1,878963122
87,239,4,879876673
57,844,2,883697134
251,612,5,886271855
119,174,4,874781303
349,744,2,879465785
128,568,4,879968544
22,550,5,878888184
23,739,2,874787861
16,654,5,877720298
361,709,5,879440974
389,249,3,879915991
189,225,4,893264703
135,185,4,879857797
389,613,5,880088038
336,999,2,877757516
236,546,4,890117223
264,216,5,886123358
7,667,5,892135347
374,930,2,880394179
303,545,2,879544400
7,210,4,891352904
357,235,4,878951691
38,1,5,892430636
257,100,5,882049950
295,162,4,879517157
222,144,5,878182416
60,218,4,883327538
312,485,4,891699345
157,137,5,886889876
10,99,5,877889130
299,17,1,889503374
271,294,2,885844698
332,291,4,887938439
322,92,4,887314073
328,628,3,885047627
188,326,3,875071293
307,183,3,877121921
368,396,2,889783617
312,483,5,891699156
276,449,2,874792520
20,742,4,879668166
145,684,5,875273174
310,740,4,879436292
159,103,1,880557604
92,568,3,875654590
311,1093,5,884963180
13,601,4,882140104
60,420,4,883327113
11,100,4,891902718
373,94,2,877111313
314,724,2,877888117
389,160,4,880087897
167,133,5,892738453
203,271,3,880433445
50,9,4,877052297
38,257,1,892429512
373,357,4,877098568
286,952,2,875807043
95,660,5,880571456
380,313,4,885477859
257,531,5,879547608
379,616,2,890464337
1,248,4,874965954
54,597,2,880934806
267,22,4,878971816
327,203,3,887818540
180,156,5,877127747
213,97,5,878956299
152,699,5,882476911
211,876,2,879461395
361,402,3,879441179
200,231,4,884130679
193,2,3,890860198
341,948,3,890758169
174,28,5,886434547
378,73,3,880056667
313,97,4,891016193
271,318,5,885848707
280,62,3,891701747
271,44,4,885849357
372,183,5,876869667
392,178,5,891038945
118,184,5,875385057
1,208,5,878542960
320,974,3,884749097
10,588,4,877886846
7,669,1,892132020
250,92,5,878091818
376,237,3,879459054
195,67,2,874825826
189,275,5,893264194
122,175,5,879270084
276,418,4,874792870
262,929,3,879791031
44,237,3,878346748
181,990,1,878961814
28,294,3,881954915
276,340,5,880150440
311,761,3,884366067
364,1048,5,875931585
297,1217,1,875240132
342,95,4,875320297
357,258,4,878951101
269,531,5,891447141
87,7,4,879875735
128,1,4,879966919
366,447,5,888857990
187,747,4,879465882
7,232,3,891353766
13,705,5,884538766
239,516,5,889180487
7,658,3,891352419
59,974,3,888203343
379,554,4,880525678
360,237,4,880354484
293,155,2,888907356
102,663,3,892993190
77,523,5,884752582
307,402,2,879283362
194,161,4,879523576
189,732,2,893277248
6,466,4,883602422
96,1,5,884403574
224,277,3,888103812
145,273,5,875270322
3,299,3,889237199
271,517,3,885848943
328,726,4,885049112
368,551,4,889783617
389,204,4,879991017
292,288,3,877560833
296,750,5,884196150
230,739,5,880485611
58,654,5,884304865
249,137,4,879572725
374,9,1,880393056
125,236,1,879454891
268,762,2,875743216
320,1090,3,884751376
158,50,4,880133306
198,318,4,884207560
295,450,4,879519438
22,948,1,878887553
334,961,4,891628832
374,1011,4,880393783
352,96,4,884290328
222,783,2,878184899
113,319,2,875075887
75,952,5,884050393
314,597,4,877887065
5,370,1,875720814
120,924,4,889490290
7,183,4,891351624
296,298,1,884196640
373,278,5,877111423
51,679,3,883498937
287,461,5,875336652
302,270,2,879436785
297,705,2,875238726
348,294,4,886522658
194,744,3,879547130
180,403,3,877355713
374,948,2,880392592
95,385,4,879196408
300,261,3,875650018
283,709,5,879298206
291,156,5,874834768
201,99,3,884141438
286,1194,4,877533640
42,418,5,881108147
42,367,2,881109149
59,131,4,888205410
312,489,5,891699321
327,710,4,887747410
332,449,4,888360438
279,90,3,875314287
197,89,5,891409798
199,294,1,883782636
287,301,3,875333873
94,576,2,891723593
152,845,3,886535827
66,597,3,883601456
99,312,2,885678576
75,597,3,884050940
393,471,4,887744549
370,42,3,879435462
83,407,1,891182532
344,684,3,884901249
222,357,4,881059014
60,82,3,883327493
303,294,4,879466116
52,531,5,882922833
88,315,4,891037276
193,258,3,889123038
200,208,5,884128904
387,1007,5,886480623
151,732,4,879542775
276,450,1,874792634
183,88,3,891466760
387,224,5,886480703
9,527,3,886959344
327,1056,2,887747971
60,605,3,883326893
325,614,4,891479038
7,101,5,891350966
363,82,3,891497047
305,482,2,886323006
305,188,2,886323757
125,136,5,879454309
342,58,5,875319912
303,15,3,879467607
299,936,4,889417423
236,183,2,890118206
334,1524,4,891547467
226,9,5,883889811
195,779,2,874825826
286,1411,2,877535425
308,1047,3,887742130
222,247,1,878714998
135,504,4,879857843
293,474,5,888905685
305,511,4,886322560
301,215,5,882077222
299,67,2,889503740
200,373,4,884130754
7,504,5,891352384
208,428,4,883108430
102,565,2,888803395
294,742,4,877819634
5,176,3,875635962
378,155,4,880333918
339,514,3,891037119
56,231,3,892910931
303,232,4,879467191
321,855,3,879439733
70,588,5,884065528
7,136,5,891351813
363,555,1,891498920
360,735,5,880356059
303,276,4,879467895
102,47,2,888803636
314,155,5,877891575
64,161,3,889739779
276,649,4,886483691
389,28,4,880165411
146,347,3,891457493
295,157,5,879966498
118,655,5,875385136
276,4,4,874791623
160,109,2,876857844
292,1010,4,881104581
228,313,5,889387172
12,684,5,879959105
195,325,2,880268330
393,15,3,887744266
182,423,5,876436480
56,738,3,892683978
339,479,5,891032701
194,451,2,879527145
263,125,4,891299573
16,160,4,877722001
334,1133,4,891549192
52,15,5,882922204
117,1016,5,881008815
59,473,3,888203610
91,618,3,891438875
234,435,3,892079040
128,58,3,879968008
279,50,3,890451347
141,546,4,884585470
100,1236,3,891375630
222,8,1,878182307
314,1503,3,877890891
380,518,3,885478821
363,2,4,891495809
210,735,4,887737338
92,159,4,875810543
328,291,4,885047865
374,880,5,882156984
283,659,5,879298239
102,831,2,888802508
59,609,2,888205855
117,742,4,880126022
97,432,4,884238997
186,327,3,891717806
334,608,4,891547668
130,284,2,874953728
13,100,5,882140166
207,832,3,877878424
116,1089,2,876453376
270,716,4,876955563
250,184,1,878091683
121,137,5,891388501
393,1285,3,889555176
274,255,2,878945579
145,302,4,879161553
393,318,3,887745973
303,396,4,879484846
295,812,4,879518739
164,300,5,889401221
91,327,4,891438351
135,564,1,879857956
213,357,5,878955848
229,750,2,891631948
253,298,3,891628074
43,210,5,883955467
295,1133,4,879519528
30,688,3,885941492
303,722,2,879485372
174,1033,1,886515591
111,272,3,891679692
256,2,5,882164480
332,218,5,888360396
130,1208,4,875802211
345,1247,2,884993996
305,204,2,886323998
113,324,2,875076180
283,238,5,879298295
89,762,3,879441491
80,699,3,887401533
294,346,3,889241377
214,856,4,891543952
380,427,4,885478193
379,8,5,880525194
347,806,3,881653830
223,321,1,891548920
320,1041,3,884751084
382,276,3,875946029
235,523,5,889655044
72,423,5,880036550
301,470,4,882078199
190,405,4,891626000
262,762,2,879790974
254,35,2,886475755
75,1150,4,884050705
3,324,2,889237247
343,727,4,876406462
267,433,5,878972314
141,288,3,884584386
151,49,3,879543055
328,22,5,885045805
10,695,3,877892050
347,239,5,881654591
249,39,4,879572284
305,100,3,886323648
293,480,5,888905685
279,290,4,875296924
70,398,2,884067339
250,324,2,878089033
198,636,3,884209353
259,108,4,874724882
292,118,3,881104701
387,31,3,886483330
85,318,4,879453684
343,191,5,876404689
235,237,4,889655435
296,210,3,884197308
216,7,5,880232719
305,174,3,886322635
43,792,1,883954876
288,276,4,886892127
130,94,5,875802058
48,423,4,879434752
200,196,4,884126833
16,99,5,877720733
75,100,5,884049875
59,823,5,888203749
380,1444,1,885480795
181,1134,2,878963167
333,180,1,891045191
182,100,3,885613067
235,174,4,889654971
285,313,5,890595313
25,238,4,885852757
33,292,4,891964244
70,1035,3,884066399
328,1015,3,885047737
57,1071,3,883698324
262,778,4,879793536
150,93,4,878746889
263,205,5,891298792
164,118,5,889401852
276,420,4,874792945
62,475,4,879371980
146,313,4,891457591
201,20,2,884140275
184,405,2,889908050
276,404,4,874792870
222,432,3,881059142
22,393,4,878886989
234,945,3,892334189
301,54,3,882076587
7,435,5,891350845
303,568,4,879468414
65,239,5,879217689
328,1109,3,885047100
292,654,5,881105481
394,67,5,881059383
393,402,3,889730187
201,856,3,884140709
365,894,1,891303760
279,66,2,882146492
280,92,3,891700366
389,124,4,879916053
313,203,5,891013859
96,435,3,884403500
385,340,4,879438647
21,687,2,874951005
305,385,1,886324792
308,28,3,887737036
43,405,4,883956122
336,742,3,877759928
210,44,3,887737710
64,238,4,889739025
221,272,5,885081264
385,474,5,881530739
311,715,2,884365746
244,1107,2,880608699
203,1,3,880434384
307,746,4,875681078
321,514,4,879439706
339,175,5,891032793
92,930,2,886443582
16,479,5,877720436
10,447,4,877891747
151,414,5,879542474
222,527,4,878183110
60,88,4,883327684
10,418,4,877886783
316,190,5,880853774
394,42,4,880887152
393,1206,3,889730494
18,660,5,880130930
130,833,4,876251037
387,423,3,886484065
92,238,5,875654159
253,806,4,891628181
178,746,3,882827019
244,294,4,880601905
7,636,4,891351384
177,1067,4,880131201
293,33,2,888907433
308,705,5,887737837
323,180,5,878739857
317,328,4,891446438
279,433,4,880869018
391,527,3,877399541
178,454,4,882827247
122,737,4,879270874
296,22,4,884197068
328,554,3,885049790
177,878,1,882142141
280,157,3,891700733
264,168,5,886122031
99,69,4,885679833
314,218,4,877889204
352,7,3,884290549
320,452,3,884751589
294,355,4,889241426
381,378,4,892696019
7,431,4,891351547
77,1028,1,884733400
128,425,5,879967197
276,727,3,889174919
336,451,2,877756242
323,289,2,878738910
75,125,3,884050164
324,754,5,880575045
49,290,2,888069062
258,751,5,885700946
276,232,3,874792094
189,294,5,893264220
332,249,3,891214777
109,291,3,880571801
183,720,4,892323453
293,619,1,888905229
381,771,2,892696557
385,661,4,879443045
159,1025,2,893256139
392,302,5,891037385
130,1049,3,876251341
385,99,2,879443186
372,672,5,876869512
222,239,5,878184392
49,1009,3,888066133
115,763,2,881170725
374,223,5,880394520
60,511,4,883326301
354,497,4,891217160
320,188,4,884749360
145,7,5,875270429
363,591,4,891499437
5,69,1,875721555
269,175,5,891455816
94,366,3,891722845
51,496,4,883498655
263,95,5,891299324
178,864,2,888514648
363,658,3,891496543
95,862,1,884266100
90,367,4,891385250
330,549,5,876547355
7,483,4,891351851
210,65,4,887731305
120,405,4,889490580
222,722,3,878184833
130,66,5,875802173
291,588,4,875086920
276,672,3,874792692
314,5,4,877889724
216,4,5,880234469
341,1527,4,890757717
385,1411,3,879447873
343,724,4,876404499
385,224,2,879439728
85,464,5,882996119
13,363,3,882398076
315,285,5,879799486
269,7,3,891449055
186,288,1,879022858
326,204,3,879874964
163,234,3,891220137
50,125,2,877052502
342,655,4,875319383
94,731,3,891723295
144,1016,3,888104322
7,461,4,891352303
308,70,4,887737244
157,1,5,874813703
1,112,1,878542441
42,736,5,881108187
277,15,4,879544145
18,237,3,880129991
232,191,4,888549376
144,96,5,888105691
295,997,3,879518821
275,95,3,875154535
109,94,4,880579787
60,673,4,883327711
37,161,5,880915902
378,159,3,880056887
295,7,5,879518018
181,262,2,878961749
145,39,4,875271838
181,976,1,878963342
127,449,4,884364950
330,570,4,876547674
174,845,5,886433771
49,713,3,888066214
279,105,4,875297381
378,447,4,880056888
383,505,4,891193042
320,554,4,884751288
363,366,2,891497583
246,236,4,884921986
263,144,4,891298792
92,161,2,875654125
303,1012,4,879544712
275,662,3,880315170
13,391,3,882398255
43,432,3,875981421
344,125,3,884899741
291,1188,4,874835165
246,932,1,884923864
21,118,1,874951382
58,283,1,884304592
276,302,5,877584085
313,831,3,891028426
328,570,3,885046498
104,248,2,888465604
210,188,3,887737171
130,669,4,888962754
203,619,3,880434438
94,390,5,891725333
172,430,3,875537964
94,100,5,885872942
7,7,5,891352220
188,485,3,875072087
118,474,5,875384571
114,654,3,881259741
377,288,5,891295937
296,504,5,884197394
385,129,3,881467873
398,514,4,875658794
109,248,2,880564415
346,31,4,874950383
288,50,4,886374520
56,815,4,892683960
18,955,4,880130713
194,175,3,879521595
204,297,5,892514010
11,291,4,891902815
102,298,3,875886827
271,58,3,885849325
54,258,4,880928745
187,175,2,879465241
290,118,4,880731896
222,768,2,878185014
43,17,3,883956417
60,21,3,883327923
94,82,4,891721777
30,28,4,885941321
328,916,2,893195710
160,118,3,876768828
307,101,3,888095824
63,1011,1,875747731
293,69,3,888906576
92,215,4,875656419
41,423,2,890687175
293,504,4,888905736
379,452,3,880524614
168,288,1,884287927
186,225,4,879024148
312,496,5,891698664
127,288,5,884363851
11,216,3,891904949
258,315,3,885701004
311,592,5,884364845
92,249,3,886443192
161,215,2,891170866
181,832,1,878963038
18,188,3,880129388
312,967,3,891699321
328,550,3,885047336
280,50,3,891701027
54,260,4,880930146
268,370,2,875745579
389,845,4,879916053
141,864,3,884585128
301,66,4,882077330
387,773,4,886481800
393,932,3,887744578
318,137,4,884494652
80,208,5,887401604
308,5,4,887739608
360,588,3,880355803
271,425,2,885849275
360,302,4,880353526
378,546,2,880318158
145,696,3,875271442
357,125,5,878951784
393,940,2,889731109
85,89,4,879454075
390,989,5,879693677
109,1014,4,880571979
128,118,5,879968896
145,895,3,883840687
380,856,3,885479706
298,69,4,884125058
387,1115,3,886479575
389,607,3,879991297
206,750,3,888179981
269,93,3,891446580
15,9,4,879455635
135,183,4,879857723
342,108,4,874984574
340,205,4,884991516
201,36,1,884140927
303,739,5,879468547
354,1007,4,891216549
85,702,2,879828054
145,713,4,875270616
327,196,4,887745871
25,50,5,885852150
87,87,4,879877931
7,550,4,891352489
222,196,5,878183110
195,46,3,891762441
29,678,3,882821582
313,156,3,891014838
339,298,2,891032856
279,120,1,888427451
151,183,3,879524642
286,168,4,877531760
360,28,4,880355678
275,496,3,880314031
332,871,3,887938351
76,325,2,878101114
397,7,5,885349913
147,751,2,885593965
322,751,2,887313611
8,568,4,879362233
339,188,4,891033735
387,201,5,886484631
42,183,4,881107821
206,678,1,888179833
276,403,4,888873675
175,183,4,877107942
23,747,3,874786903
18,47,3,880131262
380,62,1,885479777
95,404,5,888954513
288,69,5,886373426
117,588,3,881011697
259,357,5,874725485
167,733,2,892738453
79,7,5,891272016
174,950,3,886434204
256,552,3,882164927
18,428,3,880131325
303,735,4,879483567
346,742,4,874948513
54,827,3,880937813
184,69,3,889908694
165,651,5,879525961
211,357,2,879460172
123,735,2,879872868
274,208,4,878946473
385,423,2,879445662
13,230,3,882397503
351,984,5,879481675
188,56,4,875071658
126,302,4,887853469
190,363,2,891626023
286,29,2,877533586
284,887,4,885328906
346,294,3,886273405
303,742,4,879484899
306,13,4,876504442
373,747,4,877104048
362,312,5,885019504
360,283,4,880354215
394,1210,3,881060330
174,1028,4,886434087
280,5,4,891701066
60,523,4,883326837
279,998,5,875313883
323,772,3,878739904
102,208,4,888803537
286,993,2,875807043
59,597,2,888203610
390,124,4,879694232
293,583,3,888908001
201,1153,2,884140709
92,961,4,875811128
109,1039,2,880579418
121,428,5,891388333
295,82,4,879518126
73,180,4,888626577
291,66,4,875086185
293,209,3,888905519
347,819,1,881653155
72,203,3,880037462
382,171,3,875946639
180,28,3,877355568
398,227,2,875908666
331,705,2,877196173
339,632,4,891033794
246,29,1,884922740
173,1265,3,877557239
303,184,5,879467436
244,204,4,880605812
45,100,5,881010742
315,603,5,879821267
233,82,4,877663612
264,183,5,886122577
194,514,3,879521167
303,237,5,879468307
316,357,4,880854049
91,230,4,891439560
117,109,4,880126336
289,1016,5,876789843
13,345,4,884538366
361,183,4,879441285
333,88,5,891045551
197,62,2,891410039
175,669,1,877107790
339,1301,3,891032189
21,875,4,874951005
250,223,4,878090294
347,829,4,881653155
378,549,3,880056701
265,477,3,875320371
331,58,3,877196567
130,742,5,876251053
130,39,4,875801496
315,100,5,879821003
393,681,3,887742798
276,1089,2,882659211
336,655,3,877757752
178,877,2,888513069
293,485,3,888905948
387,208,3,886480484
24,294,3,875246037
48,511,5,879434954
181,1374,1,878962391
382,474,5,875947199
388,56,3,886441015
87,705,4,879877740
172,1134,2,875536721
13,261,1,883670785
207,568,4,875509395
270,1148,5,876955042
252,275,5,891456464
371,237,5,877487052
318,158,5,884498709
149,301,3,883512813
389,715,3,880614012
201,636,2,884310149
387,183,4,886480206
90,903,4,891383319
156,124,3,888185677
22,110,1,878887157
152,67,5,882477689
189,15,2,893264335
14,603,4,890881484
327,659,4,887819021
262,447,3,879794206
222,949,3,878183173
198,410,1,884205385
291,375,1,874868791
339,739,3,891036058
364,321,2,875931478
312,659,5,891699321
326,233,4,879876941
262,781,3,879793667
13,816,1,882396983
292,83,5,881104360
231,846,4,888605274
299,998,2,889503774
88,261,5,891038103
182,471,4,885613216
186,31,4,879023529
343,684,3,876406878
181,1388,1,878962168
308,313,3,887736408
347,65,2,881654679
64,9,4,889738085
381,129,4,892697628
181,1284,1,878962773
214,257,3,891543176
311,239,3,884365284
83,452,3,880309214
369,271,5,889428642
270,714,4,876954965
94,685,4,891722382
398,504,3,875722071
311,1,4,884963202
85,234,4,882995015
334,1411,1,891549434
192,340,4,881366535
56,433,4,892676970
401,486,4,891033184
255,259,3,883215759
396,291,4,884646289
166,300,5,886397723
398,69,5,875659191
335,260,3,891567159
372,1083,3,876869878
275,222,4,876198296
228,87,1,889388662
217,840,1,889070087
125,1000,3,892838977
94,458,4,891722306
326,141,3,879876235
373,204,5,877098222
368,288,3,889783453
313,67,1,891029117
357,118,5,878951691
124,96,4,890399864
276,203,4,877934910
222,746,5,878183137
338,945,4,879438762
323,300,2,878738827
283,210,5,879298206
8,56,5,879362183
140,258,3,879013617
11,663,4,891905032
255,833,4,883216902
63,678,2,875747047
194,44,4,879524007
389,656,5,879991175
91,322,4,891438397
365,7,2,891304213
1,264,2,875071713
64,17,3,889739733
130,496,5,875216593
269,276,5,891446193
174,21,1,886515209
303,118,2,879485623
237,423,4,879376487
249,108,3,879640452
357,326,5,878951101
299,482,4,877881508
319,302,4,876280242
181,1009,1,878963276
313,527,4,891013525
109,820,3,880572382
382,290,4,875946830
378,1028,2,880044726
210,185,4,887736232
128,723,3,879967966
393,1048,3,887745120
76,960,3,875028143
304,893,3,884967520
234,73,2,892334368
82,225,3,878768790
383,464,4,891192986
279,319,4,890780735
89,845,2,879441335
14,9,4,879119260
181,260,1,878961623
209,301,3,883460492
330,47,5,876546409
264,762,3,886122771
267,578,3,878973153
92,96,4,875656025
303,574,1,879544184
87,566,5,879875775
393,88,3,889730066
69,150,5,882072920
356,328,4,891406241
92,393,3,875660494
146,688,1,891457749
269,1071,2,891449801
325,340,3,891477473
76,288,2,878101114
387,566,3,886483194
291,1215,1,874834184
11,597,2,891904037
373,58,4,877100161
292,56,5,881105373
197,750,5,891409199
216,15,3,881428365
144,591,3,888104122
389,1530,2,880088753
301,161,3,882076558
299,222,2,877878148
85,327,3,884820110
41,518,3,890687412
351,538,4,879481495
144,471,4,888104213
101,109,2,877136360
60,492,5,883326525
244,1039,4,880607570
11,733,4,891904413
328,1041,3,885048762
181,1049,1,878963122
44,5,4,878347598
94,684,4,891721615
363,62,2,891497639
256,846,4,882151167
385,304,3,879438949
328,696,3,885049376
73,89,5,888625685
354,180,3,891217274
393,763,5,887745086
94,1089,2,891724829
339,65,4,891033452
130,729,4,876252042
274,742,4,878945322
128,494,4,879967016
102,597,3,888801673
90,471,4,891385752
185,28,5,883524428
222,288,4,883815252
198,175,3,884207239
63,300,4,875748326
256,370,3,882153321
14,475,3,876964936
90,1109,3,891385652
21,834,1,874951293
393,890,1,887742991
38,118,5,892431151
378,1037,2,880334476
25,8,4,885852150
178,739,4,882827737
6,483,5,883601500
276,168,5,874791623
393,651,4,889728238
62,318,5,879373659
85,340,3,893109920
292,423,5,881105625
327,410,2,887819462
373,506,4,877099211
158,403,4,880134650
244,196,5,880605416
303,792,5,879484644
37,22,5,880915810
222,9,5,877563227
28,678,2,882826550
387,144,3,886479649
69,100,5,882072892
342,1160,3,874984751
141,1013,1,884585470
268,474,5,875309718
308,693,3,887738104
293,92,4,888906071
82,458,1,884714145
142,288,3,888639837
264,844,1,886124097
233,276,5,877665324
159,471,4,880485861
227,1010,3,879035637
244,1074,4,880607904
296,56,5,884197287
13,501,5,882398724
216,108,4,880232917
279,1032,3,880666757
380,1168,3,885479833
363,569,2,891498259
354,285,5,891216526
95,366,4,880572628
1,232,3,878543196
145,406,3,875270692
347,82,5,881654269
312,275,5,891698553
373,729,4,877099263
245,473,2,888513344
7,185,5,892135346
116,347,2,886309481
122,470,3,879270901
361,97,4,879440740
379,402,3,880524943
318,162,5,884496123
290,474,3,880474204
45,237,4,881008636
225,418,5,879540650
60,613,4,883326497
55,685,1,878176134
271,141,4,885849114
387,564,1,886481800
279,1052,4,890451408
312,8,5,891699263
92,663,4,875653914
158,803,3,880134848
327,517,2,887818991
67,7,5,875379794
16,603,5,877719206
87,97,5,879877825
389,550,3,880088923
393,62,4,889728895
308,160,4,887738717
255,406,1,883216358
121,249,1,891388708
200,391,4,884130484
399,591,3,882340599
271,744,4,885847693
266,124,4,892258004
354,702,3,891307114
336,276,4,877760310
316,283,5,880853599
15,458,5,879456288
246,470,4,884922964
92,278,3,876175640
301,710,3,882078008
351,1105,4,883356833
145,327,5,875269822
268,735,3,876518557
6,526,3,883602596
294,105,3,889242660
282,338,3,879949468
379,192,4,880524972
14,202,3,890881521
24,258,4,875245985
391,188,3,877399658
267,475,5,878970368
292,285,4,881103896
276,209,4,874791667
222,142,2,878183984
402,257,4,876266701
301,756,4,882074932
320,159,4,884751190
206,294,2,888179694
326,67,2,879877284
373,210,5,877098177
201,57,4,884111958
387,844,5,886480484
59,490,4,888205614
249,479,5,879641035
314,1085,1,877892017
280,1313,5,891700184
354,1101,3,891218003
12,28,5,879958969
378,222,3,882712421
60,180,4,883326028
267,943,4,878972903
72,480,5,880037768
378,233,2,880333540
7,191,5,891351201
303,300,1,879466166
334,216,3,891546348
388,816,4,886441248
42,409,3,881106270
18,393,3,880130930
216,93,4,880232637
250,948,3,878089182
181,878,1,878961709
210,257,5,887730789
269,475,5,891457067
399,284,2,882512342
167,73,2,892738452
336,49,4,877758001
263,215,4,891298273
332,204,4,888098088
366,185,5,888857750
223,22,5,891550649
156,180,5,888185777
239,8,5,889179290
63,952,3,875747896
2,257,4,888551062
164,619,4,889402160
72,100,5,880035680
301,273,1,882074800
267,204,4,878971629
276,315,4,892436298
314,763,5,877886706
177,336,2,880130500
311,183,5,884365519
267,479,4,878971405
43,705,4,883954970
64,367,4,889739678
399,1314,3,882349198
354,276,3,891216760
296,274,4,884196741
301,849,4,882078883
95,90,2,880572166
1,236,4,875071898
232,234,3,888549595
305,190,3,886322966
387,501,4,886483620
207,8,3,878103820
338,663,5,879438627
299,916,3,892249868
24,318,5,875323474
92,712,3,875656392
303,1222,3,879468513
380,229,3,885481179
244,475,4,880603582
348,276,3,886523456
217,363,1,889070011
384,272,5,891273509
378,396,4,880332879
137,249,4,881433387
92,46,4,875653867
116,322,2,876452186
321,736,4,879439537
262,318,5,879793022
393,275,4,887744053
268,246,5,875742316
200,2,4,884130046
62,845,3,879372383
234,300,3,891033627
393,1095,2,887745174
77,144,3,884752853
277,628,4,879543697
240,289,4,885775745
197,578,3,891410039
338,133,4,879438143
113,277,3,875076416
315,180,4,879799526
393,142,4,889730460
379,1032,2,880568109
136,42,3,882848866
82,479,4,878769703
187,275,5,879465937
387,1012,4,886481073
327,514,4,887747338
373,487,4,877098177
94,410,4,891721494
378,1220,3,880055779
343,458,5,876402894
346,76,4,874950135
10,160,4,877888944
375,684,4,886622066
158,244,4,880132772
235,190,4,889656007
21,859,2,874951859
26,292,3,891347400
58,950,1,892242020
399,8,3,882510165
188,732,3,875073828
25,13,4,885852381
308,309,1,887736408
214,22,3,891544200
262,432,3,879794267
255,405,4,883216902
254,573,2,886475476
94,96,3,885872942
42,428,3,881108040
299,1119,4,889502727
301,423,1,882076239
57,1011,3,883697761
228,204,3,889388662
342,204,4,874984261
290,450,2,880473557
311,485,1,884364538
47,302,5,879439040
378,284,3,880044835
72,581,4,880036996
213,475,4,878870648
339,23,5,891033481
42,234,4,881108093
224,662,5,888103671
315,732,3,879821158
236,66,2,890118507
301,1091,3,882079353
374,159,4,880937920
328,332,3,885044782
379,90,2,880740215
7,227,3,892132317
334,514,4,891545926
109,196,4,880578358
320,742,4,884748800
348,473,3,886523560
152,51,4,882476486
6,459,2,883599228
374,761,3,880938370
308,161,3,887740788
4,294,5,892004409
60,495,3,883327639
368,96,3,889783678
48,427,4,879434653
90,614,4,891384020
92,720,3,875813022
269,183,3,891448823
92,109,3,886443351
29,259,4,882821044
279,384,4,875312946
365,13,3,891303950
95,674,2,880572104
269,171,5,891447169
269,527,5,891447841
253,95,4,891628416
320,1081,4,884748997
13,716,4,882141393
102,167,2,892993927
110,28,4,886987979
399,1228,3,882345500
122,423,4,879270805
163,97,4,891220019
301,88,4,882077142
184,22,3,889908985
280,1015,3,891701631
378,451,4,880055597
393,1469,3,889729749
268,325,3,876513675
206,260,3,888179772
301,180,3,882076782
151,660,4,879524199
109,183,5,880572528
77,778,2,884753203
320,90,4,884751034
354,70,3,891218208
313,423,4,891013939
197,258,4,891409255
271,739,4,885849706
227,150,3,879035347
250,477,3,878089716
101,756,3,877136424
334,7,5,891544788
6,238,5,883601713
174,1032,3,886515591
378,972,4,880056491
256,9,4,882150644
387,381,4,886482969
254,103,2,886476123
37,597,5,880915607
95,142,4,880572249
63,106,2,875748139
201,156,4,884111830
146,302,4,891457538
92,201,3,875654159
13,317,5,882140552
370,705,3,879434666
85,425,4,879454905
160,926,2,876769148
199,276,4,883782879
279,80,4,875313750
